A_1,A_2,A_3,A_4,W_1,W_2,W_3,W_4,sensor_1,sensor_2,sensor_3,sensor_4,sensor_5,sensor_6,sensor_7,sensor_8,sensor_9,sensor_10,sensor_11,sensor_12,sensor_13,sensor_14,virtual_sensor_1,virtual_sensor_2,virtual_sensor_3,virtual_sensor_4,virtual_sensor_5,virtual_sensor_6,virtual_sensor_7,virtual_sensor_8,virtual_sensor_9,virtual_sensor_10,virtual_sensor_11,virtual_sensor_12,virtual_sensor_13,virtual_sensor_14,RUL
2.0,1.0,3.0,1.0,31005.0,0.711647987365723,82.5287094116211,449.437197741709,540.8645998424211,1302.6067220382001,1642.10128316676,1071.4502629979402,8.03581949670702,5.83075455867517,8.15819238244367,10.3717826708601,168.70756612430202,171.42124158554398,5.686796546768888,2090.3146973766,8157.46311203746,1.83824972320432,2547.26399272798,179.498682288528,31.9276850007423,1334.56282890612,124.203612908065,124.20377641213899,14.1803210886839,8.50819265321032,115.279731584098,122.110887210112,18.1126688235858,9.149800978041029,27.0754731708242,39.225857829397604,74
2.0,1.0,3.0,1.0,31007.0,0.7119629979133609,82.5287094116211,449.466248707916,540.900267175571,1302.6958142039,1642.18821375572,1071.49766177839,8.0374335623848,5.83189839617053,8.159831027801829,10.373879909943401,168.745999787895,171.460150172635,5.687746724797549,2090.39788260678,8157.7532912149,1.83866283194808,2547.38251225585,179.539424264539,31.9349492562564,1334.79262759078,124.22635783993601,124.22617325605101,14.182966715871,8.50978002952263,115.302753230175,122.13510282931601,18.112738706425397,9.15054492330958,27.073893945752395,39.22573692610821,74
2.0,1.0,3.0,1.0,31005.0,0.7120260000228879,82.5287094116211,449.48081947842905,540.920511277645,1302.72764870722,1642.14784978312,1071.4517374320599,8.038649953947889,5.832731955869371,8.1610659430943,10.3755181356625,168.764995918629,171.480099242485,5.68806849230014,2090.45121847387,8157.88192261821,1.83874817943077,2547.31391172205,179.560313342916,31.938822157535,1334.9703263950698,124.242944562146,124.241960099718,14.184831536779196,8.5108989220675,115.317584627089,122.15081755805599,18.1122243771388,9.14981052199082,27.0774628885644,39.2231422749679,74
2.0,1.0,3.0,1.0,31005.0,0.7119629979133609,82.5287094116211,449.4738005412609,540.9152926505429,1302.71829249158,1642.06888508024,1071.386752436,8.03831688788845,5.83241675495451,8.16072780496289,10.375154331085401,168.75846603007602,171.473909321977,5.6877189097659,2090.4672475903,8157.87286273697,1.83853629139322,2547.19177473773,179.553831750761,31.937770571400694,1334.92566328966,124.240596107659,124.240320029027,14.1846378034288,8.5107826820573,115.316015540493,122.149236733435,18.111690068187198,9.150092101874,27.080002556441894,39.2201399118904,74
2.0,1.0,3.0,1.0,31006.0,0.712278008460999,82.5287094116211,449.50767420526,540.952333033292,1302.77523075519,1642.30946434941,1071.5538720480001,8.04011456233747,5.833869385045661,8.16255285516494,10.3774543629824,168.788545700878,171.503544670112,5.6884334091714,2090.47526471589,8158.00756745842,1.83926132781488,2547.55791409524,179.584863528913,31.943181644962696,1335.16608671995,124.254107812007,124.25372054080201,14.186220738882303,8.51173244332937,115.32822676881901,122.162090873345,18.1123558336962,9.145563155198287,27.074964028069896,39.2286144337525,74
2.0,1.0,3.0,1.0,31004.0,0.712719023227692,82.5287094116211,449.564458475539,541.019102743393,1302.90728083655,1642.5298664485401,1071.6911825173,8.04379901070457,5.836621116952468,8.16629341188282,10.3822245625629,168.860831706478,171.57653872331198,5.69030306347342,2090.5713546720103,8158.41223555364,1.8402555653959296,2547.87803647818,179.66129709247295,31.956774876694602,1335.69132135824,124.297309879349,124.296410917352,14.1912635396122,8.5147581237673,115.369976239182,122.206093011463,18.112811916779197,9.142515695016401,27.071610182967,39.2330179146642,74
2.0,1.0,3.0,1.0,31006.0,0.71315997838974,82.5287094116211,449.609103064257,541.0775537029858,1303.03071167746,1642.59735643484,1071.7015230222999,8.04647632733517,5.838474429824362,8.16901149983266,10.385803647613901,168.914481707019,171.631519378879,5.69129121866827,2090.71444540195,8158.83757569135,1.8407568475297904,2547.96002854824,179.718868459559,31.9672203580642,1336.0698459743198,124.33289356584,124.33157101462099,14.195416826102099,8.51725009566125,115.404608264937,122.24266789,18.1121640302966,9.14153705792262,27.073589835355,39.2312404723311,74
2.0,1.0,3.0,1.0,31006.0,0.71341198682785,82.5287094116211,449.638220628368,541.117530752171,1303.09536795078,1642.6011771248902,1071.6688820602499,8.048384596212799,5.83979613342159,8.170948828642429,10.3884146521305,168.944583370515,171.66276707900101,5.69153533408283,2090.80500594225,8159.0716680876,1.84099787376316,2547.9539803323,179.751588564399,31.9732640258187,1336.33725082446,124.355101668687,124.35381937077,14.1980449131722,8.5188269479033,115.425619810038,122.264961711974,18.111350951992602,9.13855545501365,27.077381555145106,39.2293864255611,74
2.0,1.0,3.0,1.0,31007.0,0.7133489847183231,82.5287094116211,449.627405466249,541.110628819544,1303.07971951583,1642.4322211781302,1071.52683697944,8.04778261526722,5.8392185088910695,8.170337680474331,10.3877618632046,168.930490925821,171.649408659746,5.690700613923108,2090.84162450275,8159.065659654591,1.8405334339475,2547.69207074937,179.737600690833,31.9709752546554,1336.25362320628,124.350880034401,124.350072460879,14.197602309441304,8.518561385664789,115.422160240705,122.26141515066601,18.1103187896742,9.139156884653053,27.0830069785704,39.222761538771,74
2.0,1.0,3.0,1.0,31005.0,0.71315997838974,82.5287094116211,449.613031972023,541.093737534152,1303.0274055636,1642.3772663351,1071.48933511826,8.04709942967235,5.838742586933369,8.16964409103792,10.3869076497494,168.910114880694,171.62886500663902,5.69004578572101,2090.79545376454,8158.89509536189,1.84031145971604,2547.61634974708,179.716089012188,31.9671652038553,1336.1560855862801,124.33910025851499,124.33892424891,14.196285426902499,8.51777125614152,115.410370942987,122.24905652363998,18.1101604449285,9.13733091852849,27.084511988929602,39.2227621161542,74
2.0,1.0,3.0,1.0,31005.0,0.7130969762802121,82.5287094116211,449.605404452715,541.083019253238,1303.01054846029,1642.40297657327,1071.51734148977,8.04657676577262,5.83839591188195,8.16911346778946,10.386198550897,168.902819254778,171.621064976066,5.689974224654652,2090.76456275649,8158.82435486957,1.84030355285107,2547.65939730341,179.70792144090697,31.965618846858398,1336.08206911056,124.33169548316098,124.332276537664,14.1955001660115,8.51730009960691,115.404220912589,122.242536558915,18.1104825820167,9.137461608303118,27.0823042736224,39.2242877856903,74
2.0,1.0,3.0,1.0,31005.0,0.7129709720611569,82.5287094116211,449.5913247198069,541.066326678445,1302.98288574857,1642.33310712105,1071.4742156889502,8.04573870169054,5.83775601870531,8.16826264131019,10.385098087524199,168.888231005167,171.60642005028,5.68968760840866,2090.74780170095,8158.74537128596,1.8400479382944,2547.5552411895,179.692586440084,31.962889453071494,1335.9665769773198,124.32389479543899,124.32420739235201,14.1945469982216,8.51672819893296,115.396617234544,122.234495492601,18.1103996669922,9.13921269400323,27.0833064124727,39.2222272590278,74
2.0,1.0,3.0,1.0,31005.0,0.7127819657325741,82.5287094116211,449.569036694357,541.039456456479,1302.93102921079,1642.25142736914,1071.42708119718,8.04437004408583,5.836743178937991,8.16687314120388,10.3833086676273,168.86200218231002,171.579897833557,5.689099736010518,2090.7057185163603,8158.584202481421,1.83968921978439,2547.43721821679,179.664814485401,31.9579312775519,1335.77387469209,124.308259906654,124.308690144275,14.192714023292401,8.51562841397546,115.381486447058,122.21853736587299,18.110333663046,9.14062776741781,27.0842540063046,39.2206719429601,74
2.0,1.0,3.0,1.0,31006.0,0.7127819657325741,82.5287094116211,449.56518674150703,541.03192892726,1302.91438287242,1642.31559833577,1071.48496567144,8.04391219507639,5.83648047486413,8.16640831987451,10.3826593315762,168.8533199186,171.570545129595,5.68900595631728,2090.66580146925,8158.505471089648,1.83975213235901,2547.5408337875892,179.65502107811,31.9560716550332,1335.70281221545,124.29972873567,124.300214671363,14.1917128580547,8.515027714832831,115.373127077349,122.20967114103998,18.110807968104602,9.140197906101001,27.081452714447998,39.224029943179495,74
2.0,1.0,3.0,1.0,31005.0,0.7127819657325741,82.5287094116211,449.568958123891,541.035015165182,1302.92386114535,1642.3403719595901,1071.50726893731,8.04423196032663,5.836737817534652,8.16673295464633,10.383036635639499,168.86105944915198,171.57826239342,5.68935783322087,2090.66453836185,8158.53005938158,1.83986424869959,2547.5779090876504,179.663101982639,31.957465632245608,1335.7516968755401,124.304269764686,124.30443385599399,14.192211249239302,8.51532674954356,115.37744399918199,122.214184958394,18.1110739879977,9.14058635060659,27.080419184144894,39.2246224021413,74
2.0,1.0,3.0,1.0,31006.0,0.7126560211181641,82.5287094116211,449.550455324153,541.015014339225,1302.89473162929,1642.2187240915302,1071.42201969635,8.04307373254099,5.835809334180619,8.165557088874099,10.3815560511953,168.84168411597798,171.559039023433,5.68884329559571,2090.66337527841,8158.4623353375,1.8394522924318,2547.39273184952,179.642972799406,31.9539457346513,1335.59127722912,124.294496976431,124.294677713683,14.191058804928801,8.51463528295728,115.368418787409,122.20467302432199,18.110666433693897,9.14318976716841,27.082985261736997,39.220339973663,74
2.0,1.0,3.0,1.0,31004.0,0.712467014789581,82.5287094116211,449.5361018043821,540.996325836727,1302.84798187014,1642.19062033271,1071.41405344013,8.04236791657964,5.83533448430179,8.16484052444634,10.3806153425523,168.824530808627,171.54156723532,5.68853305890853,2090.61177319841,8158.3039898383095,1.83930296854916,2547.35804448775,179.62467773332,31.9506514391796,1335.49283767961,124.284136893062,124.284391133599,14.189843702656301,8.5139062215938,115.357743498986,122.193435554447,18.1108004962886,9.14276993549623,27.0830811639818,39.2211407611306,74
2.0,1.0,3.0,1.0,31005.0,0.712404012680054,82.5287094116211,449.525296771565,540.98212287656,1302.82912611987,1642.1940409339802,1071.42753067794,8.04156112719056,5.83475765116407,8.16402144892443,10.3795326310934,168.813152074972,171.529716452807,5.68838551384967,2090.58524244428,8158.233899762829,1.83920687448697,2547.3665421410897,179.61226853697102,31.9483644478413,1335.37801848599,124.27483132741699,124.27549684067199,14.188793064304399,8.51327583858264,115.34956855301,122.184769004578,18.1110378624579,9.143975117560519,27.0813774749682,39.2217351952089,74
2.0,1.0,3.0,1.0,31005.0,0.712593019008636,82.5287094116211,449.547054736232,541.004379228308,1302.86688773123,1642.36124995948,1071.55142713008,8.04276233046917,5.83574437080808,8.16524094463876,10.3810257947951,168.835026566265,171.551234912305,5.68910045567201,2090.5829867839,8158.32039994187,1.83972052785539,2547.62153472984,179.634800955293,31.952260043653002,1335.54187593405,124.28511931106199,124.285219569326,14.189941561626696,8.51396493697601,115.358625978436,122.194263610471,18.111709717651998,9.141919636154231,27.0773497111563,39.227605994897,74
2.0,1.0,3.0,1.0,31003.0,0.7123410105705258,82.5287094116211,449.52500473971395,540.98243763894,1302.84120102939,1642.1306880518,1071.3835456010902,8.041851429888691,5.83491806565946,8.16431617247583,10.3798932381618,168.822440752019,171.539527145232,5.688813221307759,2090.6100630482997,8158.29381676682,1.83914988296361,2547.26518187354,179.62254151333198,31.9502364360837,1335.43135075339,124.283804224903,124.28370120542499,14.189762204890801,8.51385732293451,115.35810002657101,122.193742962539,18.1109269604735,9.146290110949641,27.082985631703306,39.2183619024584,74
2.0,1.0,3.0,1.0,31005.0,0.712152004241943,82.5287094116211,449.496366560391,540.94848185674,1302.7683874993,1642.05621046853,1071.34142023795,8.03984487950419,5.833445265692741,8.16227906548649,10.3773024503328,168.78124574177,171.497729275444,5.68769714036689,2090.54965549432,8158.060005045971,1.83869099046707,2547.16239579323,179.57877411041198,31.9424410849498,1335.13906212929,124.257627233434,124.25810629582199,14.186738806194,8.512043283716402,115.33260533975401,122.16689395420799,18.1107110687003,9.146740371145961,27.083967487677,39.21814616659921,74
2.0,1.0,3.0,1.0,31005.0,0.712152004241943,82.5287094116211,449.4957699963311,540.943489217059,1302.75125662592,1642.15422148341,1071.42579576983,8.039645345401981,5.83341458833933,8.16207649279389,10.376968987992901,168.775940325428,171.491599696666,5.68772594128781,2090.4964978064,8157.967173160179,1.83886016066675,2547.3191718554503,179.572355703315,31.9411353145678,1335.1043627960698,124.250335245135,124.250852169485,14.185881912520498,8.51152914751228,115.325323837909,122.15915182726499,18.111422509326,9.14534274680682,27.080063945625806,39.2229873857379,74
2.0,1.0,3.0,1.0,31003.0,0.712467014789581,82.5287094116211,449.5410557207631,540.99245257397,1302.84787470583,1642.4293195297305,1071.6234929016198,8.04250144031467,5.83564909547598,8.16497608153773,10.3805794609226,168.833220603377,171.548745546321,5.68950347536515,2090.52923778315,8158.22906439522,1.83986320944711,2547.7318005398997,179.63219428934104,31.9516233451225,1335.50923172326,124.28093805646401,124.28103100558701,14.1894467875349,8.513668072520959,115.354680792777,122.190024119285,18.112507599982106,9.14246301062332,27.0734856588272,39.231067975475796,74
2.0,1.0,3.0,1.0,31004.0,0.712844967842102,82.5287094116211,449.579495165392,541.040730332983,1302.95833390736,1642.51447022292,1071.66195829194,8.044859831620881,5.83730978539927,8.16737038743237,10.3836710808276,168.884047292062,171.600545182107,5.69073251691401,2090.64312269272,8158.600192743871,1.84038256494972,2547.84391184818,179.68643474566105,31.9613753627512,1335.8469332369,124.31367300969299,124.31297859849,14.193220596946599,8.51593235816797,115.386516179645,122.22358157282801,18.1123100976349,9.14279222498498,27.073507242285398,39.2303319351489,74
2.0,1.0,3.0,1.0,31003.0,0.7133489847183231,82.5287094116211,449.642896558245,541.117285227848,1303.09199744072,1642.7440043744198,1071.7944105360302,8.04885395517345,5.84027930801346,8.17142533520147,10.3889056112953,168.954628692232,171.672077147656,5.69228834459643,2090.7523492831892,8159.015968756279,1.84140278616766,2548.17861165925,179.761337327388,31.9748028787168,1336.40665485792,124.35741887969101,124.355936700404,14.1982950227353,8.51897701364116,115.427264652883,122.266624701155,18.1123220988318,9.137523470569212,27.072190317420002,39.2356816827971,74
2.0,1.0,3.0,1.0,31002.0,0.713600993156433,82.5287094116211,449.67668589939,541.164121645016,1303.1901468853998,1642.72065000523,1071.73964362125,8.051263997534539,5.84190337209847,8.17387207871527,10.3921661674457,169.002169268164,171.721217487833,5.69312025706509,2090.88575878754,8159.374000637878,1.84169788693707,2548.12310647992,179.812793180977,31.984207653468598,1336.75707753443,124.39148533853,124.39004045213699,14.2023235284087,8.52139411704522,115.460931244787,122.302232802393,18.1114237784051,9.136849957277539,27.0762172627739,39.230930713399,74
2.0,1.0,3.0,1.0,31003.0,0.713853001594543,82.5287094116211,449.70110104472803,541.197025301585,1303.24149439323,1642.76497147407,1071.74416217684,8.052717491243369,5.84292753251504,8.17534770684606,10.3941599460013,169.02441494266,171.744136936623,5.693244352636759,2090.95102515684,8159.549767529858,1.84195837371186,2548.18288673705,179.83679260379398,31.9886310927104,1336.95570305636,124.40653183113001,124.405314219535,14.204127742182601,8.52247664530954,115.47504782785299,122.31722863496701,18.110839514201,9.133770387037341,27.078172162299104,39.2313154736386,74
2.0,1.0,3.0,1.0,31003.0,0.713726997375488,82.5287094116211,449.68692759444394,541.186110510469,1303.21923314386,1642.5715863837195,1071.58708520064,8.05203104521104,5.84228122465788,8.17465080732085,10.393392712430401,169.009179096422,171.729694982695,5.692445289978418,2090.98360684426,8159.525983852571,1.8414415347601003,2547.8839967492104,179.82167013894798,31.9861417535648,1336.8638080114,124.402277162834,124.401513005917,14.203678723824,8.52220723429438,115.47163763673099,122.31373354270399,18.109794972043396,9.13481832634867,27.084167510712,39.223843110641496,74
2.0,1.0,3.0,1.0,31001.0,0.71341198682785,82.5287094116211,449.65822810012804,541.152512381131,1303.1381790309,1642.4496614536401,1071.50768229142,8.050493830398299,5.84115197305194,8.17309018314548,10.391426887309699,168.97358835045,171.693874460257,5.6914617289852,2090.92045607684,8159.272766112909,1.84096746938567,2547.70884819669,179.784161738489,31.9794942462599,1336.64791372803,124.38210984531099,124.38192886931999,14.2013653476884,8.520819208613041,115.451757986144,122.292839143841,18.1095057160456,9.134469392944473,27.0867350366394,39.22200477889511,74
2.0,1.0,3.0,1.0,31003.0,0.7135379910469059,82.5287094116211,449.664772792413,541.155888243223,1303.14305828281,1642.62468179727,1071.64542717489,8.05048853027048,5.841277457372379,8.173084802305059,10.3913500612452,168.975028038477,171.694233611378,5.691628277399441,2090.87756699792,8159.237549837959,1.84132178783755,2547.98156161167,179.78453781296105,31.979361201361108,1336.6352054808501,124.375656464073,124.376346493792,14.200705929579199,8.520423557747518,115.446278657824,122.286989604978,18.110348788424,9.132434291919287,27.0806716372411,39.2292193300052,74
2.0,1.0,3.0,1.0,31004.0,0.7135379910469059,82.5287094116211,449.6609798681231,541.152519062631,1303.14919193285,1642.5509692138598,1071.5902015672198,8.05021058910866,5.841011803547031,8.17280262853671,10.390986733147098,168.973562261847,171.693066103009,5.69159269832578,2090.90080612414,8159.27818616973,1.84113013885936,2547.86474353432,179.783315291109,31.9791762726299,1336.6001380455198,124.376893515046,124.376880347823,14.2007689910866,8.520461394651969,115.447709216764,122.288445853673,18.1101778343988,9.134931881661313,27.0822011465308,39.2254765252723,74
2.0,1.0,3.0,1.0,31004.0,0.71341198682785,82.5287094116211,449.646010794887,541.135435042351,1303.1105627465,1642.4699100996204,1071.53461728515,8.04931037193449,5.8403312727764405,8.17188870247157,10.3898352340146,168.953545122571,171.673038767189,5.69101671067331,2090.8774583653303,8159.16582045125,1.8408253729409,2547.7454274218803,179.762344258837,31.975483948070693,1336.4722478717501,124.366238997537,124.36623120282302,14.1995110608334,8.51970663650005,115.43699387590901,122.27717839410299,18.109937152865697,9.13542241360739,27.0842727017269,39.2236300089443,74
2.0,1.0,3.0,1.0,31004.0,0.713285982608795,82.5287094116211,449.63192471862,541.117759244141,1303.07484351471,1642.4402663861704,1071.52202874659,8.04841271321573,5.8396909369364405,8.17097737382307,10.3886542234443,168.936187291848,171.655308893086,5.69062099972477,2090.8401876467497,8159.04569442013,1.84063797820194,2547.70570044964,179.74377894564,31.9721351271915,1336.34450786993,124.354631062761,124.35499968682501,14.198184338006199,8.51891060280371,115.42605979577299,122.265640333046,18.1100394681294,9.135787984233481,27.083945426711306,39.2236668043162,74
2.0,1.0,3.0,1.0,31005.0,0.7133489847183231,82.5287094116211,449.635038358111,541.1189616520111,1303.07661327144,1642.51896261038,1071.58560727036,8.0483956257029,5.8397428719909,8.17096002609432,10.3885850392619,168.936397770122,171.655022323199,5.690720036730928,2090.81889354349,8159.02842178038,1.84079339135262,2547.82855553343,179.74347887246003,31.9719816082707,1336.3364997583,124.351821300635,124.352174288939,14.1978505878809,8.518710352728549,115.42329205408701,122.262668682877,18.110486977903896,9.13518817928457,27.0811981609938,39.22692975783021,74
2.0,1.0,3.0,1.0,31005.0,0.713285982608795,82.5287094116211,449.627848963987,541.1111890960469,1303.06753483571,1642.44820651345,1071.53544895836,8.04800747062563,5.83941606959258,8.17056596002602,10.3880808403297,168.93055035598,171.649378488834,5.69059289255929,2090.82428020793,8159.015483745478,1.84059651150662,2547.71948011694,179.737569098255,31.970960904738003,1336.28586913996,124.35025133185101,124.35015537559201,14.1976121037418,8.51856726224509,115.421729232486,122.26100188076201,18.1103267178573,9.13690441511861,27.0827588194338,39.2240919564925,74
2.0,1.0,3.0,1.0,31005.0,0.7133489847183231,82.5287094116211,449.634891629562,541.1179269709851,1303.0744178768302,1642.52487230871,1071.59287007115,8.048365885535441,5.839736202140871,8.170929833030911,10.3885247554078,168.935629674976,171.654194674184,5.69075798669523,2090.8122488820604,8159.0190321546,1.84080159264422,2547.83841458414,179.742612224276,31.9718070646961,1336.33206474864,124.351424771456,124.35145661821801,14.197765813027,8.51865948781618,115.422548528712,122.261864232644,18.1106136697761,9.135414560437981,27.0809427913528,39.2272828785083,74
2.0,1.0,3.0,1.0,31004.0,0.7132229804992679,82.5287094116211,449.624295757968,541.1069232574649,1303.0616362667301,1642.42547125245,1071.5218392926,8.047919383090349,5.83934415462911,8.17047653105619,10.3879606189121,168.92986418734,171.648751902778,5.690648798524929,2090.82037632653,8159.000149472191,1.84055121006404,2547.68499481037,179.736912987202,31.9708455792876,1336.27766648124,124.35032711318199,124.350348610308,14.1976349295926,8.518580957755589,115.422025831139,122.261319489441,18.1103312127831,9.137429397656538,27.0830502694984,39.2232858772825,74
2.0,1.0,3.0,1.0,31007.0,0.7133489847183231,82.5287094116211,449.626886706267,541.108908762301,1303.06198602381,1642.50222757782,1071.57814732101,8.04765245975425,5.83919313740901,8.170205542897719,10.3876063438176,168.923804546243,171.642172458376,5.690404892405959,2090.80602884459,8158.981923578109,1.84064348380319,2547.80497311337,179.730023516624,31.9695632577806,1336.22720524778,124.34324472865299,124.343579701723,14.196835352266,8.51810121135962,115.415163393672,122.254067739744,18.1105199856581,9.13624416219202,27.0809731046759,39.2266593775273,74
2.0,1.0,3.0,1.0,31007.0,0.7132229804992679,82.5287094116211,449.61280224329903,541.09385464772,1303.03510870715,1642.37537465257,1071.48536779871,8.04686475310262,5.83855297244994,8.16940584071332,10.3866057310105,168.908453128332,171.6271005543,5.6899263786128,2090.8053592541896,8158.9207123722,1.84026243460338,2547.61144424735,179.714241418115,31.9668176151012,1336.1200985384,124.33705085730699,124.336946148095,14.196051763743801,8.517631058246259,115.409109285835,122.24768141570601,18.1101642693121,9.13807561047851,27.0839996678198,39.222103108946904,74
2.0,1.0,3.0,1.0,31007.0,0.7134749889373779,82.5287094116211,449.6418540653029,541.123700291485,1303.07750194408,1642.6223544648901,1071.6648261497999,8.04843950157676,5.83987348657875,8.17100457012869,10.388586437125,168.934437731555,171.652442804002,5.6906634207797095,2090.78946180168,8159.00156007143,1.84098333021931,2547.99055386644,179.740777805238,31.9713842273393,1336.3308685800698,124.347300480893,124.347339450222,14.1972794725574,8.51836768353446,115.41824683701799,122.257286111521,18.111064895638894,9.133614322469079,27.0782292964121,39.2314324881526,74
2.0,1.0,3.0,1.0,31006.0,0.713726997375488,82.5287094116211,449.675589930291,541.164640306243,1303.1701405645,1642.71003721064,1071.71228727108,8.05069135789206,5.841500390881291,8.17329071867214,10.3915094722733,168.98266237917298,171.701405154303,5.691933889895282,2090.87315155527,8159.30349138325,1.84150660854185,2548.11000867595,179.79204728199295,31.9805393760984,1336.65752671799,124.377575956401,124.377137904285,14.2007994149437,8.52047964896622,115.448067113772,122.288701087852,18.1111755105233,9.13351949670757,27.077187257021297,39.231384435612505,74
2.0,1.0,3.0,1.0,31004.0,0.713853001594543,82.5287094116211,449.697229325871,541.1930651681649,1303.22350120977,1642.72208199158,1071.70385829429,8.05233848173371,5.84265644156867,8.174962925617981,10.393701335983401,169.01274197596902,171.732399662983,5.69260517756729,2090.93910761071,8159.49382093614,1.84177542914861,2548.11911167701,179.824502264904,31.986449100924506,1336.8969269866,124.39941024174601,124.39855732658701,14.2033295842031,8.52199775052187,115.46855924912,122.31038166023701,18.1107788014953,9.13259826943526,27.0792924567636,39.2301282578905,74
2.0,1.0,3.0,1.0,31006.0,0.713663995265961,82.5287094116211,449.6677992064749,541.164797620702,1303.1779348477498,1642.4727046204,1071.51343902233,8.05053151561039,5.84114259529425,8.17312844224405,10.3914802538494,168.979658429115,171.699955258461,5.691414505867879,2090.96270016762,8159.40650935802,1.84098807854708,2547.7367175233107,179.790529066451,31.9806206638554,1336.64518899296,124.384217332647,124.383903526907,14.201598604115803,8.5209591624695,115.454843587594,122.29601217930599,18.1095261436148,9.1358124175236,27.086009344042697,39.2210349126114,74
2.0,1.0,3.0,1.0,31004.0,0.7135379910469059,82.5287094116211,449.660822696426,541.153400230487,1303.12905399877,1642.53121518228,1071.5665081850698,8.05017426726409,5.84100107299613,8.17276575356761,10.3909925936718,168.963716101256,171.683315943844,5.69102682947582,2090.88839587738,8159.21600823083,1.84104431999908,2547.83827615465,179.77310570036,31.977429779376607,1336.58740153942,124.372123425889,124.372278855974,14.200225439861901,8.52013526391714,115.44206896163999,122.282583602523,18.1099058974658,9.132369890175381,27.0842958575918,39.2259338568575,74
2.0,1.0,3.0,1.0,31006.0,0.7135379910469059,82.5287094116211,449.653278454982,541.1437988833139,1303.12643767205,1642.52902592676,1071.57101097298,8.04948561078033,5.840486025324731,8.172066609929269,10.390071501862801,168.957305872088,171.676536569037,5.69094125403208,2090.8818368560997,8159.2030039935,1.84095027514037,2547.8345249826803,179.766006878573,31.976091826918307,1336.48994116319,124.365669218033,124.36630167080601,14.199519384863999,8.519711630918401,115.43735205107599,122.27753646885901,18.1101085528237,9.13420589496943,27.0825315155555,39.2254182575729,74
2.0,1.0,3.0,1.0,31006.0,0.7134749889373779,82.5287094116211,449.6457832935991,541.134495532218,1303.1040078970698,1642.4890163055,1071.5462303659301,8.0490133834398,5.840141710289379,8.17158719130944,10.3894468658812,168.945942091007,171.66514045646602,5.69066818606787,2090.8647940343108,8159.135819648141,1.84079192647933,2547.77653962173,179.754073776404,31.973974394425696,1336.42220681718,124.360105306367,124.36012572616,14.1987898514027,8.5192739108416,115.431066401702,122.27089781697399,18.1100699754431,9.134694482874053,27.0835908858477,39.2246824830861,74
2.0,1.0,3.0,1.0,31005.0,0.7134749889373779,82.5287094116211,449.6497125218949,541.137308569291,1303.1079034432198,1642.54545182337,1071.5921131601401,8.04930996511377,5.84040994397544,8.1718882894556,10.3897983475691,168.951847961582,171.670815250206,5.69094178728183,2090.85013107037,8159.13194601567,1.84096277873335,2547.86421423385,179.760015968802,31.974966354387607,1336.4647959713,124.362024329268,124.36226176991501,14.1990421715712,8.519425302942691,115.433045030297,122.272969807292,18.110418430353104,9.133944547058562,27.0817025895645,39.22695184101861,74
2.0,1.0,3.0,1.0,31005.0,0.7134749889373779,82.5287094116211,449.6497125218949,541.137572513807,1303.11538586226,1642.53438933006,1071.58481103379,8.04933827790159,5.84040994397544,8.17191703340263,10.3898291891045,168.954992943263,171.674062728769,5.69108468172453,2090.86088491002,8159.16140056451,1.84095502756555,2547.8453384198997,179.763416469916,31.975576628488106,1336.47185683521,124.364337473303,124.364452794933,14.1993009864015,8.5195805918409,115.43551311667801,122.275556036926,18.1103977888575,9.134916634767619,27.0817809408096,39.2260565005117,74
2.0,1.0,3.0,1.0,31006.0,0.7134749889373779,82.5287094116211,449.6457832935991,541.133516976711,1303.10756678569,1642.51090475909,1071.56731681872,8.04899674132724,5.840141710289379,8.17157029576369,10.3893970917415,168.94804761340401,171.667118188926,5.69085460648124,2090.86074499485,8159.142030819041,1.84084797583706,2547.81006537283,179.75614470044601,31.974305511057,1336.42107918797,124.36053270989599,124.36052425693998,14.198836927851,8.51930215671061,115.43163468659999,122.271471675231,18.110251127327498,9.13529334671621,27.082520274614602,39.225387961734796,74
2.0,1.0,3.0,1.0,31005.0,0.7134749889373779,82.5287094116211,449.649644351968,541.137162309215,1303.1097227650698,1642.5421539199601,1071.59109870711,8.04931564015944,5.8404086371723,8.17189405092329,10.3897986116957,168.95264243414601,171.671648390647,5.6910108135228095,2090.85284274358,8159.13987317711,1.84096094770339,2547.85874170888,179.76088836717,31.975124346774606,1336.4665033674,124.362864062628,124.362892399626,14.199116664705803,8.51946999882346,115.433701612999,122.27365629233,18.1104152543086,9.13437567430109,27.081783123337,39.22672836747989,74
2.0,1.0,3.0,1.0,31004.0,0.71341198682785,82.5287094116211,449.64637243995,541.133704097414,1303.10799943767,1642.5107286984,1071.56994460614,8.04926161619968,5.84034592115851,8.17183920426364,10.3897285168871,168.953543252185,171.672691508318,5.691103289465902,2090.85701216742,8159.141785574559,1.8409055126583704,2547.80977108649,179.761980636982,31.975332401318106,1336.4643867885,124.364261972994,124.36435196866002,14.1992890762979,8.51957344577877,115.435373458435,122.275420471593,18.1103518795693,9.13525191153901,27.082314380054196,39.2253380308105,74
